	RJ5.00	RC5.00	timeline	trscode	D5.00	S1D5.00	S2D5.00	S3D5.00	V5.00	S1V5.00	S2V5.00	S3V5.00	timecode	début	fin	numEvent	événement	numAct	action	commentaires	numSpk	Spk	texte	texte-PxP	texte-colour	texte-support	dureeS1	dureeS2	PxP	colour	support	sumPxP	sumColour	sumSupport	pause	suivant	durée	plage	même	start	end	discours	émotion	excitation	noms	joueurs
12967	3.5	3.0	540200.0	01:30:02.00	3.2	1.8	1.4	0.0	3.63223609535	2.14030915577	1.57657657658	0.0																	0.0	1.0	0.0	0.0	1.0	0.0												
12968			540290.0										487559.0	5402.9	5404.26						81.0	spk3	ah oui ah oui intense hein c'est formidable		1																					
12969	2.5	2.5	540300.0	01:30:03.00	3.9	2.5	1.4	0.0	4.45205479452	2.99043062201	1.6393442623	0.0																	0.0	1.0	0.0	0.0	2.0	0.0												
12970			540307.0											5403.07	5404.01																				spk1	spk2	0.940000000001	0.94	False							
12971	2.5	2.5	540400.0	01:30:04.00	4.5	3.1	1.4	0.0	5.26315789474	3.8036809816	1.69696969697	0.0																	0.0	1.0	0.0	0.0	1.0	0.0												
12972			540426.0										487695.0	5404.26	5405.58						82.0	spk3	c'est vraiment un très très beau combat		1																					
12973			540443.0											5404.43	5404.49																				spk2	spk2	0.0599999999995	0.06	True							
12974			540474.0											5404.74	5404.78																				spk2	spk2	0.04	0.04	True							
12975	2.5	2.5	540500.0	01:30:05.00	4.8	3.4	1.4	0.0	5.70071258907	4.23940149626	1.76100628931	0.0																	0.0	1.0	0.0	0.0	2.0	0.0												
12976			540516.0											5405.16	5405.23																				spk2	spk2	0.0699999999997	0.07	True							
12977			540538.0											5405.38	5405.56																				spk2	spk1	0.18	0.18	False							
12978			540558.0											5405.58	5405.69																				spk1	spk1	0.11	0.11	True							
12979			540580.0											5405.8	5406.44																				spk1	spk1	0.639999999999	0.64	True							
12980			540598.0										487867.0	5405.98	5406.34						971.0	spk1	ah oui		1		50.0																			
12981	3.0	2.5	540600.0	01:30:06.00	5.1	3.7	1.4	0.0	5.90277777778	4.49029126214	1.79948586118	0.0																	1.0	0.0	0.0	1.0	0.0	0.0												
12982			540651.0											5406.51	5406.66																				spk1	spk1	0.15	0.15	True							
12983			540679.0											5406.79	5406.87																				spk1	spk1	0.0799999999999	0.08	True							
12984	3.5	3.0	540700.0	01:30:07.00	5.6	4.2	1.4	0.0	6.51920838184	5.12820512821	1.87667560322	0.0																	1.0	0.0	0.0	1.0	0.0	0.0												
12985			540733.0											5407.33	5407.38																				spk1	spk1	0.0500000000002	0.05	True							
12986	4.5	4.0	540800.0	01:30:08.00	5.5	4.1	1.4	0.0	6.54761904762	5.125	1.82054616385	0.0																	1.0	0.0	0.0	1.0	0.0	0.0												
12987			540870.0											5408.7	5409.37																				spk1	spk1	0.67	0.67	True							
12988	4.5	4.0	540900.0	01:30:09.00	5.8	4.4	1.4	0.0	6.71296296296	5.33980582524	1.86170212766	0.0																	1.0	0.0	0.0	1.0	0.0	0.0												
12989			540934.0										488203.0	5409.34	5412.26						972.0	spk1	l'introduction de Mignoni le ballon dans les pieds d'Harinordoquy	1.0			300.0																			
12990			540986.0											5409.86	5409.99																				spk1	spk1	0.13	0.13	True							
12991	4.0	3.5	541000.0	01:30:10.00	5.2	4.9	0.3	0.0	6.11764705882	5.75117370892	0.411522633745	0.0																	1.0	0.0	0.0	1.0	0.0	0.0												
12992			541002.0											5410.02	5410.05																				spk1	spk1	0.0299999999997	0.03	True							
12993			541015.0											5410.15	5410.19																				spk1	spk1	0.04	0.04	True							
